current_ts,balance,btype,pid,ptype,iban,account,sender,bank,iban2,receiver
8/10/2023 14:33:57,13643,TL,1080,H,TR472133302,651929583,COŞKUN YALÇIN,X Bank,TR291624528,FERHAN ARSLAN
8/10/2023 14:35:57,20976,USD,1238,H,TR471738095,654613602,BURCU SALMAN SEVER,X Bank,TR506555997,HÜMEYRA DAL
8/10/2023 14:37:57,35707,USD,1571,H,TR469809324,655142580,ZEYNEP GÖKÇE GÜNEY KOCABAŞ,X Bank,TR646623019,BEYZA AKCA ÇAĞLAR
8/10/2023 14:39:57,14885,TL,1108,H,TR469726933,655608187,CENK ERGÜLÜ EŞMEN,X Bank,TR667954603,GAMZE ALTUN
8/10/2023 14:41:57,47745,USD,1863,H,TR468002626,656505064,AHMET SERKAN ŞENGÜL,X Bank,TR844275050,ORHAN AKSEL
8/10/2023 14:43:57,11351,USD,1030,H,TR467585971,657413029,PINAR DEMİRTAŞ,X Bank,TR117552982,İLKNUR ERTÜRKLER
8/10/2023 14:45:57,21190,TL,1242,H,TR465374743,659600475,AYLİA KILIÇ,X Bank,TR310013210,VOLKAN ÇATAK
8/10/2023 14:47:57,41711,TL,1717,H,TR464966770,661067070,AYCAN ÖZDEN NASIROĞLU,X Bank,TR983643321,ÖZGÜR SEVİNÇ
8/10/2023 14:49:57,19827,USD,1211,H,TR464900807,661989773,MUHAMMET FATİH ORAL,X Bank,TR704820171,ALMALA PINAR GÖZKAYA
8/10/2023 14:51:57,29856,EUR,1449,H,TR462285817,663631864,ÜMİT AYDOĞAN,X Bank,TR138424977,AYLİA ÖZİŞ
8/10/2023 14:53:57,48445,EUR,1882,H,TR461556308,664397176,DENİZ YADİGAROĞLU,X Bank,TR769792166,BURCU GÜLEN AKKÜÇÜK
8/10/2023 14:55:57,31849,USD,1496,H,TR461473996,665103856,MİRAY SARİ,X Bank,TR531519840,EVREN KARAKUM
8/10/2023 14:57:57,45224,TL,1803,H,TR461370723,665482625,MUSTAFA YASA,X Bank,TR115392104,FEVZİYE ARGA
8/10/2023 14:59:57,37981,EUR,1639,H,TR460037872,665553225,ŞULE MİNE IŞIK,X Bank,TR229524748,FUNDA ENGİZ
8/10/2023 15:01:57,12168,EUR,1047,H,TR458444491,666098036,YÜCEL ELVERDİ,X Bank,TR855286050,MUHAMMET FATİH ORAL
8/10/2023 15:03:57,41680,EUR,1714,H,TR456490496,667402391,SERKAN BOLAT,X Bank,TR758195823,MEHMET HÜSEYİN ALIMLI
8/10/2023 15:05:57,49077,USD,1900,H,TR455578813,668000598,ÖZGÜR SİNAN KILAÇ,X Bank,TR339958952,MUSTAFA BOZARSLAN
8/10/2023 15:07:57,30776,USD,1473,H,TR455388431,670514186,HATİCE ULUBA,X Bank,TR311393337,ÜMİT MERDEN
8/10/2023 15:09:57,13491,USD,1077,H,TR453977171,673151149,SULTAN YILDIZ,X Bank,TR138281742,GÖKHAN KULAKSIZ
8/10/2023 15:11:57,27709,TL,1393,H,TR453876911,673605887,SİBEL ÖZÇELİK,X Bank,TR959151798,HAYATİ VURAL
8/10/2023 15:13:57,40213,TL,1685,H,TR453761588,673743904,REZZAN ARSLAN,X Bank,TR568914905,ERSEN KADI
8/10/2023 15:15:57,35162,USD,1556,H,TR453492011,674935427,ENGİN SAK,X Bank,TR127800327,ŞERMİN SOYKAMER
8/10/2023 15:17:57,11579,USD,1037,H,TR449463030,675154269,MURAT GÖK,X Bank,TR812255541,FIRAT KÖYCÜ
8/10/2023 15:19:57,16893,USD,1150,H,TR448976377,675728641,MEHMET ÇINKIR,X Bank,TR893531138,ÖZLEM AKIN
8/10/2023 15:21:57,38280,EUR,1646,H,TR447894265,677782340,KONURALP PEKEL,X Bank,TR950789560,SALİM BALSAK
8/10/2023 15:23:57,32895,TL,1515,H,TR447037691,678182380,ŞULE MİNE ÇEVİKER,X Bank,TR884013034,SELÇUK GÜRBÜZ
8/10/2023 15:25:57,48777,TL,1896,H,TR446548901,679042744,GÜLPERİ KARA,X Bank,TR748864539,REFİK ŞAHİN
8/10/2023 15:27:57,44332,TL,1778,H,TR445526424,679652644,ÜMİT DÜZKALIR,X Bank,TR967690284,MELİA GÜMÜŞAY
8/10/2023 15:29:57,33447,EUR,1526,H,TR444879087,680863175,METE YILDIRIM,X Bank,TR901567049,DAMLA KARPUZOĞLU
8/10/2023 15:31:57,34797,USD,1548,H,TR444602275,682933481,ATAKAN ÖZDEMİR,X Bank,TR821568755,GÖKHAN GENÇPINAR
8/10/2023 15:33:57,24089,USD,1302,H,TR444554660,684052304,ATAKAN KULAÇ,X Bank,TR196451556,VOLKAN YILDIZ ALTUN
8/10/2023 15:35:57,24336,TL,1307,H,TR444325525,684795712,LEVENT KILIÇ,X Bank,TR830512903,EMİNE TARLAN
8/10/2023 15:37:57,46651,EUR,1839,H,TR442164507,684802172,MEHMET ACARBULUT,X Bank,TR301025672,MURAT KAYA
8/10/2023 15:39:57,36454,USD,1594,H,TR441222420,684854388,ERSEN HAVAS,X Bank,TR233555607,MUSTAFA KAYA
8/10/2023 15:41:57,10873,EUR,1019,H,TR440599451,687136655,EVRE KARAGÖZ,X Bank,TR198301190,MEHMET EROĞLU
8/10/2023 15:43:57,40713,EUR,1689,H,TR433533254,687471561,SEMRA ÜNAL,X Bank,TR302287691,TUBA SELÇUK
8/10/2023 15:45:56,49255,EUR,1904,H,TR432363942,693297242,URAL TÜRKDOĞAN,X Bank,TR639046652,SEVİL BALCI
8/10/2023 15:47:56,44809,USD,1791,H,TR431697057,698544665,EBRU ACARBULUT,X Bank,TR715145023,BARIŞ ÖZÇELİK
8/10/2023 15:49:56,22447,USD,1266,H,TR431550419,698726020,ERSEN GÜLEN AKKÜÇÜK,X Bank,TR972413705,İKLİL YENİDÜNYA
8/10/2023 15:51:56,36751,EUR,1607,H,TR430975141,699089473,ERDAL AZAK,X Bank,TR875265489,İLKER YILMAZ
8/10/2023 15:53:56,26886,EUR,1373,H,TR429597204,699665417,SERHAT UZUN,X Bank,TR315137826,ŞAFAK EMLAKÇIOĞLU
8/10/2023 15:55:56,36472,USD,1595,H,TR427406202,699961792,ATAKAN KAYA,X Bank,TR808516006,EMİN TONYUKUK ERTEM
8/10/2023 15:57:56,41619,EUR,1712,H,TR426973111,703149690,TÜMAY YENİDOĞAN,X Bank,TR425852530,FERHAN ULUBAŞOĞLU
8/10/2023 15:59:56,12885,TL,1066,H,TR426588397,709075056,REFİK ERASLAN,X Bank,TR486861593,NİHAT BERKAY DÜZKALIR
8/10/2023 16:01:56,45042,TL,1798,H,TR425939631,709281460,CENGİZ BİNBOĞA,X Bank,TR487191792,TUBA HANIM GÜL
8/10/2023 16:03:56,13955,EUR,1086,H,TR425852530,709981929,GÖZDE YALNIZ,X Bank,TR823829750,AHMET AYDOĞAN
8/10/2023 16:05:56,27576,TL,1391,H,TR425468702,710939107,NURSEL ÇELİK,X Bank,TR527037679,ASUDAN TUĞÇE MERCAN
8/10/2023 16:07:56,41818,TL,1720,H,TR423821747,711047294,EMİNE TÜLPAR,X Bank,TR444554660,FADIL ÖZTÜRK
8/10/2023 16:09:56,23227,TL,1284,H,TR422635653,711184126,PAPATYA GÜLEN,X Bank,TR610768995,MEHTAP ŞAHİN
8/10/2023 16:11:56,15804,EUR,1127,H,TR421359586,711428678,ÖZLEM ÇEVİK,X Bank,TR273483673,OSMAN TURGUT ALAY
8/10/2023 16:13:56,28514,TL,1413,H,TR420204346,712270637,ZELİHA VURAL,X Bank,TR324208110,DENİZ YADİGAROĞLU
8/10/2023 16:15:56,20780,TL,1228,H,TR419868939,712426313,VOLKAN TUNÇAY,X Bank,TR782353772,İLKNUR KÖSE
8/10/2023 16:17:56,48694,TL,1894,H,TR419189196,713007094,PAPATYA BOZOĞLAN,X Bank,TR856263279,FATMA İLGÜN
8/10/2023 16:19:56,42159,USD,1729,H,TR418415447,714820629,BURCU BAŞKAN,X Bank,TR959560772,MURAT VATANSEVER
8/10/2023 16:21:56,14637,TL,1101,H,TR418018861,720801134,MERAL LEMAN KÜFECİLER,X Bank,TR552672965,PAPATYA BOZOĞLAN
8/10/2023 16:23:56,33935,TL,1529,H,TR417833433,720868781,MEHMET GÖKALP,X Bank,TR806158913,LEVENT ŞİMŞEK
8/10/2023 16:25:56,10042,EUR,1001,H,TR417254174,721773468,YASEMİN SARAL,X Bank,TR358256929,HÜMEYRA ÇETİN
8/10/2023 16:27:56,21430,TL,1247,H,TR415196812,722191290,ERHAN DÜZ,X Bank,TR752371621,İLKNUR KİŞİ
8/10/2023 16:29:56,46448,TL,1836,H,TR414785166,723665116,MUMUN DUMAN,X Bank,TR990300552,SEMA BÜKÜLMEZ
8/10/2023 16:31:56,36676,EUR,1602,H,TR412578643,723820595,SİMGE KIZILTEPE,X Bank,TR683219392,REFİK BAKIRCI
8/10/2023 16:33:56,46840,EUR,1843,H,TR412104774,726494441,SİBEL TOPALOĞLU,X Bank,TR622842602,İKLİL TOPAL
8/10/2023 16:35:56,37229,USD,1620,H,TR409840981,727835785,ZÜHAL GÜLSÜM TOLA,X Bank,TR866019250,MEHTAP IŞIK
8/10/2023 16:37:56,20350,EUR,1219,H,TR409700078,728803839,FIRAT KÖYCÜ,X Bank,TR341967364,ÖZGÜR CÖMERT
8/10/2023 16:39:56,37578,EUR,1634,H,TR408303737,731259122,ŞERMİN MURT,X Bank,TR120546352,VELAT GÜNDOĞDU
8/10/2023 16:41:56,38857,USD,1659,H,TR406146480,732750089,SAMET BUDUNOĞLU,X Bank,TR488204172,GÜLSEREN KARACA
8/10/2023 16:43:56,34256,USD,1536,H,TR405528244,734135491,İBRAHİM AVCIOĞLU,X Bank,TR569437070,İLKER AKŞAHİN
8/10/2023 16:45:56,10854,TL,1018,H,TR405432531,734715800,ÜMİT KILIÇ,X Bank,TR912744564,TUĞRUL AYVAZ
8/10/2023 16:47:56,25311,USD,1331,H,TR404592371,736305560,YELİZ GÖLEMEZ,X Bank,TR803197347,AYLİA HALHALLI
8/10/2023 16:49:56,17997,TL,1174,H,TR400426854,736409081,SERPİL HAVAS,X Bank,TR543090562,ALİ HALUK GERİLMEZ
8/10/2023 16:51:56,46419,USD,1835,H,TR400424824,736878491,ELİF SEZGİN,X Bank,TR720356131,FERHAN CANTÜRK
8/10/2023 16:53:56,13576,TL,1079,H,TR400216799,740716847,SELÇUK KANDEMİR,X Bank,TR771294019,NAGİHAN YAVAŞİ
8/10/2023 16:55:56,49747,EUR,1912,H,TR400150163,740981692,KALENDER TOPAL,X Bank,TR517611088,ÜMİT DÜZKALIR
8/10/2023 16:57:56,10756,EUR,1012,H,TR397985482,741894014,İKLİL DESTEGÜL,X Bank,TR156896713,YAHYA KAYA
8/10/2023 16:59:56,28833,USD,1419,H,TR397681687,743674225,EVREN KARAKUM,X Bank,TR643614856,FUAT BÜYÜKCAM
8/10/2023 17:01:56,25162,USD,1327,H,TR396125001,743897503,VOLKAN YILDIZ ALTUN,X Bank,TR815144124,MURAT GÖKSOY
8/10/2023 17:03:56,28322,USD,1406,H,TR395831416,745437416,REFİK IŞIK,X Bank,TR803219917,ŞERMİN BAYRAKTAR
8/10/2023 17:05:56,34700,USD,1544,H,TR395358166,745490230,ŞULE MİNE ERTEKİN,X Bank,TR484154557,TURGAY YILMAZ YALÇINKAYA
8/10/2023 17:07:56,14084,TL,1089,H,TR395293951,746214884,ÖZDEN GÜNDÜZ,X Bank,TR790065124,DENİZ SONAY
8/10/2023 17:09:56,18695,USD,1186,H,TR395288929,747231945,ÖZGÜR GÜNEY KOCABAŞ,X Bank,TR446548901,MEHRİ GEDİK YILMAZ
8/10/2023 17:11:56,25855,EUR,1345,H,TR395208653,747534035,TİMUR ÖNVERMEZ,X Bank,TR111204857,HATUN SORGUN EVCİLİ
8/10/2023 17:13:56,36383,USD,1586,H,TR394969408,747543388,İLKNUR YÜKSEL,X Bank,TR479783962,HÜMEYRA DİLLİ
8/10/2023 17:15:56,44261,USD,1775,H,TR394423674,748884647,YAHYA KAYA,X Bank,TR502568778,PAPATYA YÜZBAŞIOĞLU
8/10/2023 17:17:56,11263,TL,1026,H,TR392832478,749478913,MEHMET KÖKSOY,X Bank,TR792544485,ŞULE MİNE CANACANKATAN
8/10/2023 17:19:56,46079,TL,1824,H,TR392349871,750013211,AYLİA BOLAT,X Bank,TR640106830,DENİZ KUTLUCAN BAĞCI
8/10/2023 17:21:56,32624,USD,1508,H,TR391353719,750988094,KENAN POLAT ÇİÇEK,X Bank,TR185114067,HASAN DOĞAN
8/10/2023 17:23:56,46892,TL,1846,H,TR388684873,751287246,PAPATYA ÖCAL,X Bank,TR588770344,İLKNUR TÜFEKÇİ
8/10/2023 17:25:56,18234,USD,1178,H,TR388019476,751709329,NUR BALLI,X Bank,TR234977383,ÖZEN ÖZLEM YILDIZ
8/10/2023 17:27:56,25900,EUR,1349,H,TR387991208,751729479,KERİM KABA,X Bank,TR264643883,YELİZ GÖLEMEZ
8/10/2023 17:29:56,32139,TL,1501,H,TR387775413,752017096,İLKNUR GÜLŞAN,X Bank,TR793346014,SABAHATTİN ÇELİK
8/10/2023 17:31:56,39819,TL,1676,H,TR387603363,753274612,EMEL ALPAYCI,X Bank,TR557773488,İLKER AKINCI
8/10/2023 17:33:56,33386,TL,1523,H,TR387365484,754679511,HATİCE BÖLÜK,X Bank,TR594318677,MUSTAFA BAYRAMOĞLU
8/10/2023 17:35:56,22774,EUR,1275,H,TR387079371,756111098,ÖZLEM SEVİNGİL,X Bank,TR495895778,CENGİZ BİNBOĞA
8/10/2023 17:37:56,38138,EUR,1642,H,TR386744956,756460549,ENDER KARACAN ERŞEKERCİ,X Bank,TR957885680,HASAN CİNDEMİR
8/10/2023 17:39:56,17963,TL,1173,H,TR386676512,756526069,MEHMET ÖZGÜR CENGİZ,X Bank,TR289692328,SALİM MERCAN
8/10/2023 17:41:56,42944,TL,1742,H,TR386229862,756581332,VOLKAN TEKİN,X Bank,TR841009549,İKLİL ADANIR
8/10/2023 17:43:56,43793,USD,1769,H,TR385354080,756719366,ÜMİT KOÇARSLAN,X Bank,TR560527121,OSMAN ATAY
8/10/2023 17:45:56,37637,USD,1636,H,TR384313422,758843669,BİLGE TİMURTAŞ DAYAR,X Bank,TR387079371,ÖZGÜR ASOĞLU
8/10/2023 17:47:56,41386,TL,1703,H,TR383452485,758855185,ÖZGÜR SEVİNÇ,X Bank,TR745153025,EMİNE TOPRAK
8/10/2023 17:49:56,13249,TL,1075,H,TR380737960,759733273,ÖZGÜR FAKIOĞLU,X Bank,TR405528244,METE URFALI
8/10/2023 17:51:56,25899,TL,1348,H,TR379330377,759820954,MEHTAP ŞAHİN,X Bank,TR634759758,ZÜLFİYE SEÇİR
8/10/2023 17:53:56,27511,USD,1388,H,TR377800845,760897993,ZERRİN KARAKOYUN,X Bank,TR203457251,MURAT ÖZMEN
8/10/2023 17:55:56,20345,USD,1218,H,TR375432126,761135913,MURAT KAYA,X Bank,TR890921938,ÖZLEM DURÇ ÖZTÜRK
8/10/2023 17:57:56,27418,USD,1385,H,TR373972335,761803274,LEVENT ALUÇLU,X Bank,TR805444737,AYLİA GÜVEN MEŞE
8/10/2023 17:59:56,20850,TL,1232,H,TR371718137,763095453,FATİH KAYA,X Bank,TR936763828,ÜMİT AYDOĞAN
8/10/2023 18:01:56,34554,USD,1539,H,TR370724046,765010977,SERDAL ERTEKİN,X Bank,TR862490720,DİANA BAŞMAN
8/10/2023 18:03:56,22925,USD,1280,H,TR369936832,765755435,ÜMİT YILMAZ İNAL,X Bank,TR572688285,FATİH NAZMİ ŞELİMAN
8/10/2023 18:05:56,20622,TL,1224,H,TR369444428,765950477,İLKER AKÖZ,X Bank,TR618156840,HASAN SERKAN BABUŞ
8/10/2023 18:07:56,48650,EUR,1888,H,TR366757499,766371175,MÜBECCEL SARAÇ,X Bank,TR645886077,HALİL KARAHAN
8/10/2023 18:09:56,29295,EUR,1429,H,TR366674145,767426565,EVRİM GAYRETLİ AYDIN,X Bank,TR865060870,REŞAT TARKAN
8/10/2023 18:11:56,13039,TL,1071,H,TR365384740,767594452,SELÇUK ÖĞÜT AYDIN,X Bank,TR752440587,ŞERMİN UYSAL
8/10/2023 18:13:56,45155,USD,1801,H,TR363762804,771145540,HÜMEYRA YÜKSEL,X Bank,TR460037872,GÖKMEN ŞENTÜRK
8/10/2023 18:15:56,22067,TL,1259,H,TR363645528,773675794,CEYDA NURÇİN,X Bank,TR420204346,HASAN KAYA
8/10/2023 18:17:56,10387,EUR,1003,H,TR362750657,773737672,TÜLAY ASENA,X Bank,TR462285817,ŞULE MİNE YANCAR
8/10/2023 18:19:56,42141,USD,1727,H,TR361247486,774069720,FADİME SEVGİ ÜREYEN,X Bank,TR862999092,YASEMİN SARAL
8/10/2023 18:21:56,15828,EUR,1128,H,TR359364782,776124311,ALİ HALUK GERİLMEZ,X Bank,TR678533517,HÜMEYRA KUSERLİ
8/10/2023 18:23:56,26176,USD,1356,H,TR358256929,776201286,GÜLBAHAR KOCABAŞ,X Bank,TR792768403,SALİM KARPUZ
8/10/2023 18:25:56,14482,TL,1095,H,TR355222499,777778251,SALİM MERCAN,X Bank,TR188506931,BİLGE TİMURTAŞ DAYAR
8/10/2023 18:27:56,35273,EUR,1559,H,TR354221039,782138024,MEHTAP IŞIK,X Bank,TR252123556,ÖZGÜR KAYAYURT
8/10/2023 18:29:56,18411,TL,1182,H,TR351554306,783463385,ELİF ERBAŞ,X Bank,TR250774798,AYLİA TANTEKİN
8/10/2023 18:31:56,14756,EUR,1104,H,TR350775622,783483469,ÖZLEM AKIN,X Bank,TR616572429,FADİME SEVGİ YÜCEL
8/10/2023 18:33:56,25320,TL,1333,H,TR350054543,783749681,SEDAT ÖRNEK,X Bank,TR782601112,ÖZLEM BİLGİÇ
8/10/2023 18:35:56,12982,EUR,1069,H,TR349164029,784731451,İLKNUR BÜYÜKCAM,X Bank,TR912521331,SELÇUK AKIN
8/10/2023 18:37:56,36429,USD,1591,H,TR348590757,785778527,TAYLAN CANDAN,X Bank,TR795889398,ÖZNUR İLKAY
8/10/2023 18:39:56,10778,USD,1013,H,TR347034547,785869037,HÜMEYRA KAYACAN,X Bank,TR234938817,URAL TÜRKDOĞAN
8/10/2023 18:41:56,45860,EUR,1820,H,TR343184418,788914870,NİHAL GENÇ TALAS,X Bank,TR966506510,İLKNUR YAZAK
8/10/2023 18:43:56,27897,EUR,1399,H,TR341967364,789141333,ERGÜN ALMACIOĞLU,X Bank,TR546920784,MÜSLİM ERGİNTÜRK ACAR
8/10/2023 18:45:56,35928,EUR,1575,H,TR340192412,790073164,ŞERMİN YENİGÜN,X Bank,TR696215702,BAYRAM YILDIRIM
8/10/2023 18:47:56,16662,USD,1143,H,TR339958952,790767670,REFİK BAKIRCI,X Bank,TR705885367,ZEYNEP YENİGÜN
8/10/2023 18:49:56,18803,USD,1189,H,TR339133998,791539611,MAHMUT KANDEMİR,X Bank,TR417254174,ERHAN DÜZ
8/10/2023 18:51:56,26332,USD,1361,H,TR338237257,792266882,EMİNE YABUL,X Bank,TR602494421,MELTEM ARSLAN
8/10/2023 18:53:56,38444,EUR,1650,H,TR337638092,793349733,HÜMEYRA ARGA,X Bank,TR987578254,GÖKHAN KUCUR TÜLÜBAŞ
8/10/2023 18:55:56,35018,EUR,1553,H,TR335099085,794561435,İLKNUR YAZAK,X Bank,TR718254988,MUAMMER HAYRİ SOYKAMER
8/10/2023 18:57:56,47562,EUR,1859,H,TR334888906,795262674,YASİN HEPKAYA,X Bank,TR917499965,BÜNYAMİN DEDE
8/10/2023 18:59:56,19001,USD,1192,H,TR331945523,796978166,LEVENT TUTAŞ,X Bank,TR786158594,İLKNUR ŞEN
8/10/2023 19:01:56,22682,EUR,1272,H,TR330960393,799071796,SEZGİ BULUT,X Bank,TR266706110,MUSTAFA ŞEYHANLI
8/10/2023 19:03:56,22572,USD,1270,H,TR329871952,801094221,ÖZLEM BİLGİ,X Bank,TR957407290,SEVDA ÖZDEMİR
8/10/2023 19:05:56,29632,TL,1436,H,TR329536935,803400482,ÖZLEM TÜRKOĞLU,X Bank,TR666546833,FADİME SEVGİ CELTEMEN
8/10/2023 19:07:56,42498,TL,1733,H,TR326095183,804893133,DENİZ ÖZER,X Bank,TR423821747,KAMİL DEMİR
8/10/2023 19:09:56,48126,TL,1873,H,TR325626033,806591836,ELİF EKİCİ,X Bank,TR120691670,NEZİH TÖNGE
8/10/2023 19:11:56,45391,EUR,1807,H,TR325412179,811033536,SERPİL İNCE,X Bank,TR705150999,GÖKHAN KAYABAŞ
8/10/2023 19:13:56,49172,EUR,1901,H,TR324682983,812609622,MELİA DEDE,X Bank,TR145593343,SELÇUK NİZAM
8/10/2023 19:15:56,46568,USD,1838,H,TR324574615,812832860,MUSTAFA KÖKSAL,X Bank,TR556147472,ÖZGÜR PİŞİRGEN
8/10/2023 19:17:56,41577,EUR,1711,H,TR324431367,812990713,YASER KUCUR TÜLÜBAŞ,X Bank,TR789514857,CEREN TURGUT
8/10/2023 19:19:56,20929,EUR,1236,H,TR324208110,813291858,AYLİA YILDIRIM,X Bank,TR655619663,MEHTAP YURDSEVEN
8/10/2023 19:21:56,41861,USD,1722,H,TR322344609,814469296,ÖZNUR AK,X Bank,TR608931689,FERHAN MALÇOK
8/10/2023 19:23:56,26185,EUR,1357,H,TR320139397,815276569,MUSTAFA TATAR,X Bank,TR427406202,MEHTAP DUMAN
8/10/2023 19:25:56,20839,USD,1231,H,TR318761031,815900886,ÖZLEM ŞATIR ERTEM,X Bank,TR409700078,UFUK GÜLEN
8/10/2023 19:27:56,47042,EUR,1847,H,TR318102057,816493918,MUSTAFA ŞEYHANLI,X Bank,TR242225098,AKSEL DOĞAN
8/10/2023 19:29:56,30342,USD,1459,H,TR317224985,816543075,YÜCEL ÖZTÜRK,X Bank,TR279821137,PINAR YİĞİT
8/10/2023 19:31:56,24432,EUR,1311,H,TR315137826,817110668,İLKNUR TÜFEKÇİ,X Bank,TR713971958,ZÜHAL GÜLSÜM HEPKAYA
8/10/2023 19:33:56,36425,TL,1590,H,TR314477958,817136614,DENİZ KANIK YÜKSEK,X Bank,TR455578813,ARDA YILDIRIM
8/10/2023 19:35:56,34005,USD,1531,H,TR313943812,819650205,ZEYNEP BAYMAK,X Bank,TR528497063,MEHMET BURHAN ÇETİN
8/10/2023 19:37:56,47978,EUR,1869,H,TR313918663,820402140,ŞULE MİNE CANDAN,X Bank,TR579837667,MEHMET CEYLAN
8/10/2023 19:39:56,29393,TL,1434,H,TR313409747,823933081,SERHAT KÖROĞLU,X Bank,TR875701521,GÖKHAN ERKURAN
8/10/2023 19:41:56,24494,TL,1316,H,TR312876717,824250808,LEYLA AHISKALI,X Bank,TR999841433,ŞERMİN MESCİ HAFTACI
8/10/2023 19:43:56,15495,EUR,1122,H,TR312793355,824613777,ÖZGÜR UYANIK,X Bank,TR397985482,BARIŞ DEMİRAY
8/10/2023 19:45:56,20812,USD,1230,H,TR311393337,825204699,GAMZE ALTUN,X Bank,TR271817539,İLKNUR ERDOĞAN
8/10/2023 19:47:56,21883,USD,1256,H,TR311340964,826018328,SENEM AK,X Bank,TR296093129,SERPİL İNCE
8/10/2023 19:49:56,21820,USD,1253,H,TR310532030,826138120,ERSEN GÜNDÜZ,X Bank,TR587475981,AYŞE KAZANCI
8/10/2023 19:51:56,28424,USD,1412,H,TR310468167,826871946,ERSEN YARBİL,X Bank,TR326095183,SEMA NİLAY KAYA
8/10/2023 19:53:56,42095,TL,1725,H,TR310200976,827350082,ÖZGÜR ASOĞLU,X Bank,TR497693842,CEYDA NURÇİN
8/10/2023 19:55:56,43720,EUR,1767,H,TR310013210,827543627,EMİNE MUMCUOĞLU,X Bank,TR313943812,REFİK SARI
8/10/2023 19:57:56,13685,TL,1081,H,TR308924234,828114781,SERÇİN ARSLAN,X Bank,TR369444428,ŞERMİN MURT
8/10/2023 19:59:56,37740,USD,1637,H,TR307929679,829038219,MAHPERİ YILDIRIM,X Bank,TR531305738,SÜHEYLA TÜFEKÇİ
8/10/2023 20:01:56,49396,TL,1907,H,TR307863316,829183654,VOLKAN IŞIKALAN,X Bank,TR581586617,MUSTAFA AKDUMAN
8/10/2023 20:03:56,49187,EUR,1902,H,TR304790081,830670509,ŞULE MİNE YİĞİT,X Bank,TR748090494,SEBAHAT UYAR
8/10/2023 20:05:56,43601,TL,1763,H,TR304619333,833535093,AYSUN AYTAÇ,X Bank,TR925116226,ÜMİT YERAL
8/10/2023 20:07:56,40767,EUR,1690,H,TR304585453,833669576,AYLİA ORHAN,X Bank,TR971385059,EMEL ALPAYCI
8/10/2023 20:09:56,21623,TL,1251,H,TR302287691,833998104,HARUN ERDEM,X Bank,TR214186463,RESA ERCAN
8/10/2023 20:11:56,18726,EUR,1187,H,TR301772402,835085897,MEHMET ÖZDEMİRKIRAN,X Bank,TR157394481,SERDAL ERTEKİN
8/10/2023 20:13:56,44477,EUR,1782,H,TR301025672,836779215,HASİBE AKASLAN,X Bank,TR219468469,AYLİA BOLAT
8/10/2023 20:15:56,25875,EUR,1347,H,TR300783801,838453468,ŞERMİN YALÇINKAYA,X Bank,TR522066446,BAŞAK GÜLER
8/10/2023 20:17:56,36883,USD,1616,H,TR299853893,839204333,UMUT CAN DEMİRTAŞ,X Bank,TR878907169,MELİA DOĞAN
8/10/2023 20:19:56,24352,EUR,1309,H,TR299558335,839682410,REZAN ÖZTÜRK,X Bank,TR524603131,GÖKHAN SEVER
8/10/2023 20:21:56,31393,TL,1483,H,TR299083992,841198503,METE YEŞİLDAĞER,X Bank,TR915615339,EMİNE DOĞAN
8/10/2023 20:23:56,43105,EUR,1744,H,TR298756537,841480681,HASAN KAYA,X Bank,TR244689182,METE AKKAYA
8/10/2023 20:25:56,39195,EUR,1664,H,TR297529990,842505791,GÖKTEN METİNEREN,X Bank,TR373972335,SALİM GERDAN
8/10/2023 20:27:56,15510,USD,1123,H,TR296093129,844868645,FERHAN KAPLAN,X Bank,TR282899332,DERYA ÇİMEN
8/10/2023 20:29:56,20899,EUR,1234,H,TR291624528,845385360,METE TÜRKDOĞAN,X Bank,TR500814830,İLKNUR YÜKSEL
8/10/2023 20:31:56,41153,TL,1699,H,TR290354475,845621320,SALİM ATASOY,X Bank,TR337638092,MELDA EKER
8/10/2023 20:33:56,10442,USD,1004,H,TR290076774,846473559,VOLKAN ESER,X Bank,TR908166792,SİBEL BULUR
8/10/2023 20:35:56,16672,USD,1144,H,TR289692328,847037975,ŞERMİN KARAKÖSE,X Bank,TR444879087,ERGÜL ALPINAR
8/10/2023 20:37:56,19210,TL,1198,H,TR288744707,847185582,HALİL KARAHAN,X Bank,TR907074038,ÜMİT BALABAN
8/10/2023 20:39:56,14757,USD,1105,H,TR287836985,847418683,FADIL ÖZTÜRK,X Bank,TR262100858,ÖZLEM ŞATIR ERTEM
8/10/2023 20:41:56,11675,EUR,1038,H,TR286629093,847743811,GÜLDEHEN KILIÇ,X Bank,TR241039172,SERKAN FAZLI YILMAZ
8/10/2023 20:43:56,35896,EUR,1574,H,TR285563149,847886758,TUFAN AKIN YİĞİT,X Bank,TR800457534,İSMAİL EVREN AKGÜL
8/10/2023 20:45:56,27508,EUR,1387,H,TR285493679,848934338,JÜLİDE ZEHRA DUYSAK,X Bank,TR868491618,ELİF SEZGİN
8/10/2023 20:47:56,19172,TL,1197,H,TR284183269,849273253,ZEYNEP URFALI,X Bank,TR820287837,HÜMEYRA BOLAT
8/10/2023 20:49:56,29730,USD,1440,H,TR284175846,849947101,TUBA AKCAN ATASOY,X Bank,TR996778384,MEHMET ALDİNÇ
8/10/2023 20:51:56,46172,EUR,1828,H,TR282899332,850032065,FADİME SEVGİ YILMAZ,X Bank,TR917323975,AYSUN AYTAÇ
